EDI_Prices_P04_20240422
MIC	Pricefilesymbol	Isin	Currency	PriceDate	Open	High	Low	Close	Mid	Ask	Last	Bid	BidSize	AskSize	TradedVolume	SecID	MktCloseDate	Volflag	Issuername	SectyCD	SecurityDesc	sedol	USCode	PrimaryExchgCD	ExchgCD	TradedValue	TotalTrades	Comment
XSWX	AGK162	CH0336587644	CHF	2024/04/22	99.29	99.29	99.29	99.29	0	0	0	0	0	0	10000	4910459	2024/04/22	A	Aargauische Kantonalbank	BND	0.02% BD REDEEM 17/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE151	CH0302790131	CHF	2024/04/22	99.27	99.27	99.27	99.27	0	0	0	0	0	0	250000	4646214	2024/04/22	A	Canton de Geneve	BND	0.02% BD REDEEM 27/11/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ518	CH0506071171	CHF	2023/12/15	0	0	0	80.46	0	0	0	0	0	0	0	6303577	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.02% CB REDEEM 30/01/2040 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZKB139	CH0330143188	CHF	2024/04/22	95.65	95.65	95.65	95.65	0	0	0	0	0	0	50000	4866359	2024/04/22	A	Zuercher Kantonalbank	BND	0.02% BD REDEEM 16/08/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAN211	CH1132966297	CHF	2024/03/28	0	0	0	90.25	0	0	0	0	0	0	0	7081732	2024/04/22	A	Credit Agricole Next Bank Suisse	BND	0.03% BD CONVERT 24/09/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE209	CH0569237651	CHF	2024/04/18	0	0	0	93.35	0	0	0	0	0	0	0	6571399	2024/04/22	A	Canton de Geneve	BND	0.03% BD REDEEM 28/06/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BER16	CH0319416126	CHF	2024/03/18	0	0	0	96.8	0	0	0	0	0	0	0	4739968	2024/04/22	A	Bern city	BND	0.04% BD REDEEM 31/03/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BER200	CH0572515507	CHF	2024/04/22	0	0	0	109.35	0	0	0	0	0	0	0	6592917	2024/04/22	A	Bern city	BND	0.04% BD REDEEM 02/10/2070 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RNE15	CH0300417273	CHF	2024/04/02	0	0	0	99.21	0	0	0	0	0	0	0	4640572	2024/04/22	A	Kanton Neuenburg	BND	0.04% BD REDEEM 11/11/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KSS211	CH1118223481	CHF	2024/04/08	0	0	0	89.8	0	0	0	0	0	0	0	7054654	2024/04/22	A	Kantonsspital St Gallen	BND	0.05% BD REDEEM 30/09/2031 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	BKS192	CH0461239037	CHF	2024/04/02	0	0	0	89	0	0	0	0	0	0	0	6223603	2024/04/22	A	Basler Kantonalbank.	BND	0.05% BD REDEEM 19/12/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BLK20	CH0461239086	CHF	2024/04/16	0	0	0	91.4	0	0	0	0	0	0	0	6248807	2024/04/22	A	Basellandschaftliche Kantonalbank	BND	0.05% BD REDEEM 28/01/2031 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	GKB181	CH0398633260	CHF	2024/04/11	0	0	0	99.16	0	0	0	0	0	0	0	5598519	2024/04/22	A	Glarner Kantonalbank	BND	0.05% BD REDEEM 06/12/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NKB21	CH1112940601	CHF	2024/04/18	0	0	0	90.85	0	0	0	0	0	0	0	6897326	2024/04/22	A	Nidwaldner Kantonalbank	BND	0.05% BD REDEEM 27/05/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BE16	CH0343366792	CHF	2024/03/26	0	0	0	91.65	0	0	0	0	0	0	0	4964460	2024/04/22	A	Bern kanton.	BND	0.05% BD REDEEM 18/11/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE203	CH0547243235	CHF	2024/04/22	93.95	93.95	93.95	93.95	0	0	0	0	0	0	115000	6405363	2024/04/22	A	Canton de Geneve	BND	0.05% BD REDEEM 15/11/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GE211	CH1127263965	CHF	2023/11/14	0	0	0	79.6	0	0	0	0	0	0	0	7037326	2024/04/22	A	Canton de Geneve	BND	0.05% BD REDEEM 27/08/2041 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LAU191	CH0494734400	CHF	2024/04/15	0	0	0	68.85	0	0	0	0	0	0	0	6087169	2024/04/22	A	Lausanne City	BND	0.05% BD REDEEM 28/09/2054 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ480	CH0319403744	CHF	2024/04/18	0	0	0	97.01	0	0	0	0	0	0	0	4787399	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.05% CB REDEEM 06/11/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ527	CH0536893420	CHF	2024/02/28	0	0	0	77.01	0	0	0	0	0	0	0	6580156	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.05% CB REDEEM 06/10/2043 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RHB20	CH0553331833	CHF	2023/10/25	0	0	0	76.6	0	0	0	0	0	0	0	6500153	2024/04/22	A	Rhatische Bahn AG	BND	0.05% BD REDEEM 03/08/2050 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SGD19	CH0419041501	CHF	2023/12/22	0	0	0	66.6	0	0	0	0	0	0	0	6090149	2024/04/22	A	Swissgrid AG	BND	0.05% BD REDEEM 30/06/2050 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SGD212	CH1129053810	CHF	2024/04/16	0	0	0	88.15	0	0	0	0	0	0	0	7058579	2024/04/22	A	Swissgrid AG	BND	0.05% BD REDEEM 30/06/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TEC21	CH1137122755	CHF	2024/04/18	0	0	0	98.04	0	0	0	0	0	0	0	7103091	2024/04/22	A	Tecan Group AG	BND	0.05% BD REDEEM 06/10/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCT191	CH0483180938	CHF	2024/02/22	0	0	0	93.05	0	0	0	0	0	0	0	5983943	2024/04/22	A	Banca Dello Stato Del Cantone Ticino	BND	0.05% BD REDEEM 10/07/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	WIN17	CH0357483194	CHF	2024/04/03	0	0	0	98.6	0	0	0	0	0	0	0	5081971	2024/04/22	A	Winterthur Stadt	BND	0.05% BD REDEEM 17/03/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZG21	CH1113755461	CHF	2024/04/16	0	0	0	90.9	0	0	0	0	0	0	0	6907733	2024/04/22	A	Zuger Kantonalbank	BND	0.05% BD REDEEM 26/05/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZKB140	CH0342587638	CHF	2024/04/17	0	0	0	96.9	0	0	0	0	0	0	0	4952480	2024/04/22	A	Zuercher Kantonalbank	BND	0.05% BD REDEEM 23/11/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZKB20	CH0461239045	CHF	2024/04/18	0	0	0	91.45	0	0	0	0	0	0	0	6240399	2024/04/22	A	Zuercher Kantonalbank	BND	0.05% BD REDEEM 05/02/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZKB206	CH0570576121	CHF	2024/03/20	0	0	0	89.3	0	0	0	0	0	0	0	6634506	2024/04/22	A	Zuercher Kantonalbank	BND	0.05% BD REDEEM 04/11/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FID21	CH1118483697	CHF	2024/04/10	0	0	0	98.9	0	0	0	0	0	0	0	6964803	2024/04/22	A	CA Auto Finance Suisse SA	BND	0.0519% BD REDEEM 20/12/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AGK161	CH0328599235	CHF	2024/04/18	0	0	0	98.4	0	0	0	0	0	0	0	4803050	2024/04/22	A	Aargauische Kantonalbank	BND	0.06% BD REDEEM 01/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAN20	CH0564642053	CHF	2024/04/10	0	0	0	92.75	0	0	0	0	0	0	0	6539605	2024/04/22	A	Credit Agricole Next Bank Suisse	BND	0.07% BD REDEEM 18/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AGK210	CH0522158945	CHF	2024/04/22	92.1	92.1	92.1	92.1	0	0	0	0	0	0	100000	7169049	2024/04/22	A	Aargauische Kantonalbank	BND	0.10% BD REDEEM 09/12/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BEK192	CH0419041485	CHF	2024/03/04	0	0	0	78.65	0	0	0	0	0	0	0	6087185	2024/04/22	A	Berner Kantonalbank AG	BND	0.10% BD REDEEM 30/09/2039 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BLK204	CH1102417735	CHF	2024/04/22	92.9	92.9	92.9	92.9	0	0	0	0	0	0	60000	6832395	2024/04/22	A	Basellandschaftliche Kantonalbank	BND	0.10% BD REDEEM 18/03/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCJ20	CH0536893461	CHF	2022/03/15	0	0	0	91.5	0	0	0	0	0	0	0	6592614	2024/04/22	A	Banque Cantonale du Jura	BND	0.10% BD REDEEM 24/01/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EGW64	CH0536893511	CHF	2023/11/20	0	0	0	85.4	0	0	0	0	0	0	0	6598653	2024/04/22	A	Emis Fuer Gem Wohnbaut	BND	0.10% BD REDEEM 02/11/2038 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FHZ202	CH0570576568	CHF	2024/04/22	95.5	95.55	95.5	95.5	0	0	0	0	0	0	205000	6695298	2024/04/22	A	Flughafen Zurich AG.	BND	0.10% BD REDEEM 30/12/2027 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	KBF19	CH0485260902	CHF	2023/08/03	0	0	0	75.7	0	0	0	0	0	0	0	6160990	2024/04/22	A	Banque Cantonale de Fribourg	BND	0.10% BD REDEEM 01/11/2044 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GEB19	CH0419041055	CHF	2024/04/18	0	0	0	99.31	0	0	0	0	0	0	0	5888807	2024/04/22	A	Geberit AG	BND	0.10% BD REDEEM 17/10/2024 CHF 5000 - Reg S			DEFSX	CHSSX	0	0	
XSWX	GRK211	CH1141700539	CHF	2024/04/16	0	0	0	93.25	0	0	0	0	0	0	0	7179500	2024/04/22	A	Graubuenden kanton	BND	0.10% BD REDEEM 07/12/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GRK21	CH1101096647	CHF	2024/04/22	92.1	92.1	92.1	92.1	0	0	0	0	0	0	45000	6879543	2024/04/22	A	Graubundner Kantonalbank.	BND	0.10% BD REDEEM 07/05/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NE191	CH0498589032	CHF	2020/03/12	0	0	0	73.4	0	0	0	0	0	0	0	6126797	2024/04/22	A	Neuenburg Kanton	BND	0.10% BD REDEEM 29/10/2049 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZH201	CH0536892745	CHF	2023/11/24	0	0	0	78.95	0	0	0	0	0	0	0	6427181	2024/04/22	A	Zurich Kanton	BND	0.10% BD REDEEM 23/06/2045 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LUK161	CH0337172313	CHF	2024/04/22	90.85	90.85	90.85	90.85	0	0	0	0	0	0	10000	4878258	2024/04/22	A	Luzerner Kantonalbank AG	BND	0.10% BD REDEEM 15/09/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LUK181	CH0414522273	CHF	2024/03/18	0	0	0	99.94	0	0	0	0	0	0	0	5511862	2024/04/22	A	Luzerner Kantonalbank AG	BND	0.10% BD REDEEM 08/05/2024 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	PRH21	CH1131931326	CHF	2024/02/22	0	0	0	92.2	0	0	0	0	0	0	0	7085201	2024/04/22	A	Primeo Holding AG.	BND	0.10% BD REDEEM 28/09/2029 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	PZ515	CH0461238963	CHF	2024/04/18	0	0	0	90.78	0	0	0	0	0	0	0	6186558	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.10% CB REDEEM 03/12/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ521	CH0536892752	CHF	2024/04/22	92.95	92.95	92.95	92.95	0	0	0	0	0	0	40000	6428354	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.10% CB REDEEM 12/06/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ532	CH0589031118	CHF	2024/03/18	0	0	0	91	0	0	0	0	0	0	0	6793684	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.10% CB REDEEM 03/10/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ535	CH1101096530	CHF	2024/04/08	0	0	0	90.22	0	0	0	0	0	0	0	6840463	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.10% CB REDEEM 25/05/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ537	CH1118223424	CHF	2024/04/12	0	0	0	90.35	0	0	0	0	0	0	0	6989925	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.10% CB REDEEM 25/06/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PZ541	CH1148728046	CHF	2024/04/09	0	0	0	91.61	0	0	0	0	0	0	0	7206006	2024/04/22	A	Pfandbriefzentrale Der Schweiz. Kantonalbanken	BND	0.10% CB REDEEM 05/05/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ROK124	CH0358654975	CHF	2024/04/22	99.47	99.47	99.47	99.47	0	0	0	0	0	0	40000	5075296	2024/04/22	A	Roche Kapitalmarkt AG Basel	BND	0.10% BD REDEEM 23/09/2024 CHF 5000 - Tranche B			CHSSX	CHSSX	0	0	
XSWX	SGK191	CH0419041584	CHF	2024/04/18	0	0	0	78.05	0	0	0	0	0	0	0	6115412	2024/04/22	A	St Galler Kantonalbank AG	BND	0.10% BD REDEEM 10/10/2041 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SZK161	CH0340907929	CHF	2024/02/29	0	0	0	94.8	0	0	0	0	0	0	0	4915738	2024/04/22	A	Schwyzer Kantonalbank	BND	0.10% BD REDEEM 25/10/2028 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	VAB423	CH0522158903	CHF	2023/12/18	0	0	0	91.45	0	0	0	0	0	0	0	6962576	2024/04/22	A	Valiant Bank	BND	0.10% BD REDEEM 29/11/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VAB422	CH0522158879	CHF	2024/03/07	0	0	0	90.8	0	0	0	0	0	0	0	6890788	2024/04/22	A	Valiant Bank	BND	0.10% BD REDEEM 07/05/2031 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	WKB210	CH1111392861	CHF	2024/03/27	0	0	0	91.05	0	0	0	0	0	0	0	6895617	2024/04/22	A	Walliser Kantonalbank	BND	0.10% BD REDEEM 18/04/2031 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	WIN19	CH0465044649	CHF	2024/04/10	0	0	0	95.9	0	0	0	0	0	0	0	5865046	2024/04/22	A	Winterthur Stadt	BND	0.10% BD REDEEM 20/03/2028 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	ZG200	CH0570347341	CHF	2024/03/20	0	0	0	90.55	0	0	0	0	0	0	0	6560767	2024/04/22	A	Zuger Kantonalbank	BND	0.10% BD REDEEM 14/10/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZKB150	CH1101096464	CHF	2024/04/22	91.55	91.55	91.55	91.55	0	0	0	0	0	0	15000	6797930	2024/04/22	A	Zuercher Kantonalbank	BND	0.10% BD REDEEM 31/03/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZEH19	CH0494734426	CHF	2024/04/22	97.62	97.62	97.62	97.62	0	0	0	0	0	0	100000	6093493	2024/04/22	A	Zug Estates Holding AG	BND	0.10% BD REDEEM 02/10/2025 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	ZIC20	CH0525158371	CHF	2024/04/22	89	89	89	89	0	0	0	0	0	0	20000	6298120	2024/04/22	A	Zurich Insurance Company Limited	BND	0.10% NT REDEEM 27/08/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AGK19	CH0459810534	CHF	2024/04/15	0	0	0	97.95	0	0	0	0	0	0	0	5815727	2024/04/22	A	Aargauische Kantonalbank	BND	0.125% BD REDEEM 11/02/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BAL211	CH1130818839	CHF	2024/04/22	91.45	91.5	91.45	91.5	0	0	0	0	0	0	225000	7082765	2024/04/22	A	Baloise Holding AG	BND	0.125% BD REDEEM 27/06/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCG19	CH0419041097	CHF	2024/04/12	0	0	0	97.55	0	0	0	0	0	0	0	5895408	2024/04/22	A	Banque Cantonale de Geneve	BND	0.125% BD REDEEM 23/04/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BKS200	CH0545754688	CHF	2024/04/18	0	0	0	89.35	0	0	0	0	0	0	0	6535459	2024/04/22	A	Basler Kantonalbank.	BND	0.125% BD REDEEM 10/09/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BLK205	CH1138869784	CHF	2024/04/22	90.25	90.25	90.25	90.25	0	0	0	0	0	0	15000	7112927	2024/04/22	A	Basellandschaftliche Kantonalbank	BND	0.125% BD REDEEM 06/10/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAN21	CH1100259774	CHF	2023/10/19	0	0	0	89.8	0	0	0	0	0	0	0	6818783	2024/04/22	A	Credit Agricole Next Bank Suisse	BND	0.125% BD REDEEM 09/04/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EGW51	CH0280737518	CHF	2024/04/12	0	0	0	98.79	0	0	0	0	0	0	0	4509473	2024/04/22	A	Emissionszentrale EGW	BND	0.125% BD REDEEM 27/05/2025 CHF 5000			CHBND	CHSSX	0	0	
XSWX	EUF20	CH0538763548	CHF	2024/03/21	0	0	0	97.05	0	0	0	0	0	0	0	6383986	2024/04/22	A	EUROFIMA European Company for the Financing of Railroad Rolling Stock.	BND	0.125% BD REDEEM 28/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VGV15	CH0267856000	CHF	2024/04/08	0	0	0	99.08	0	0	0	0	0	0	0	4441794	2024/04/22	A	Canton de Geneve	BND	0.125% BD REDEEM 12/02/2025 CHF 5000			DEBSE	CHSSX	0	0	
XSWX	GIV21	CH1148308724	CHF	2024/04/19	0	0	0	96.5	0	0	0	0	0	0	0	7193902	2024/04/22	A	Givaudan SA	BND	0.125% BD REDEEM 07/06/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	GRK181	CH0373476776	CHF	2024/04/04	0	0	0	99.86	0	0	0	0	0	0	0	5539575	2024/04/22	A	Graubundner Kantonalbank.	BND	0.125% BD REDEEM 29/05/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LAH210	CH1127263973	CHF	2024/04/18	0	0	0	96.9	0	0	0	0	0	0	0	7056438	2024/04/22	A	LafargeHolcim Helvetia Finance Ltd	BND	0.125% BD REDEEM 26/08/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	INS21	CH1132966354	CHF	2024/04/15	0	0	0	92.55	0	0	0	0	0	0	0	7098726	2024/04/22	A	Inselspital Stiftung Bern	BND	0.125% BD REDEEM 28/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BJB21	CH1101096555	CHF	2024/04/22	94	94	94	94	0	0	0	0	0	0	10000	6842837	2024/04/22	A	Bank Julius Baer & Co.	BND	0.125% BD REDEEM 27/04/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LUK203	CH0506071338	CHF	2024/04/16	0	0	0	89.35	0	0	0	0	0	0	0	6646971	2024/04/22	A	Luzerner Kantonalbank AG	BND	0.125% BD REDEEM 25/11/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BL15	CH0267855986	CHF	2024/04/15	0	0	0	98.1	0	0	0	0	0	0	0	4430850	2024/04/22	A	Basel City Kanton	BND	0.125% BD REDEEM 26/02/2026 CHF 1000000			DEFSX	CHSSX	0	0	
XSWX	GE193	CH0505011921	CHF	2024/03/01	0	0	0	91.65	0	0	0	0	0	0	0	6159312	2024/04/22	A	Canton de Geneve	BND	0.125% MUNI REDEEM 28/05/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LU17	CH0368306871	CHF	2023/12/21	0	0	0	95.05	0	0	0	0	0	0	0	5147352	2024/04/22	A	Luzern Kanton	BND	0.125% BD REDEEM 20/06/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	TI15	CH0266836144	CHF	2024/04/22	99.03	99.03	99.03	99.03	0	0	0	0	0	0	10000	4441517	2024/04/22	A	Tessin Kanton	BND	0.125% NT REDEEM 06/03/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	OBE21	CH0593093211	CHF	2024/01/18	0	0	0	90.9	0	0	0	0	0	0	0	6734638	2024/04/22	A	Kraftwerke Oberhasli	BND	0.125% BD REDEEM 21/02/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB627	CH0319415920	CHF	2024/04/18	0	0	0	94.98	0	0	0	0	0	0	0	4748826	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 06/09/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB631	CH0323735628	CHF	2024/04/11	0	0	0	95.93	0	0	0	0	0	0	0	4784084	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 15/12/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB635	CH0336352742	CHF	2024/04/15	0	0	0	91.32	0	0	0	0	0	0	0	4871230	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 15/07/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB639	CH0338330415	CHF	2024/04/18	0	0	0	90.05	0	0	0	0	0	0	0	4895589	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 23/09/2032 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	PB643	CH0347556901	CHF	2024/04/16	0	0	0	98.75	0	0	0	0	0	0	0	5017678	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 06/05/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB658	CH0406415247	CHF	2024/04/18	0	0	0	99.99	0	0	0	0	0	0	0	5462466	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 26/04/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB672	CH0474977698	CHF	2024/04/08	0	0	0	94.4	0	0	0	0	0	0	0	5946399	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 08/05/2029 CHF 5000			DESSE	CHSSX	0	0	
XSWX	PB673	CH0482172373	CHF	2024/04/22	92.3	92.3	92.3	92.3	0	0	0	0	0	0	25000	5977227	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 10/12/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB681	CH0508785711	CHF	2024/04/05	0	0	0	91.03	0	0	0	0	0	0	0	6167528	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 14/11/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB686	CH0537261924	CHF	2024/04/11	0	0	0	96.26	0	0	0	0	0	0	0	6355366	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 13/08/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB688	CH0539032927	CHF	2024/04/09	0	0	0	95.28	0	0	0	0	0	0	0	6390039	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 07/06/2028 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	PB690	CH0553331858	CHF	2024/04/19	0	0	0	92.55	0	0	0	0	0	0	0	6467026	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 02/08/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB692	CH0564642046	CHF	2024/04/19	0	0	0	81.53	0	0	0	0	0	0	0	6518529	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 17/08/2040 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB694	CH0572327002	CHF	2024/04/22	88.67	88.67	88.67	88.67	0	0	0	0	0	0	40000	6591142	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 14/10/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB696	CH0575017089	CHF	2024/04/18	0	0	0	89.77	0	0	0	0	0	0	0	6654894	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 19/11/2032 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB698	CH0593893958	CHF	2024/04/16	0	0	0	89.4	0	0	0	0	0	0	0	6775555	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 03/03/2033 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB700	CH1100259758	CHF	2024/04/19	0	0	0	91.91	0	0	0	0	0	0	0	6818782	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 19/03/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB701	CH1105672724	CHF	2024/04/19	0	0	0	91.63	0	0	0	0	0	0	0	6888452	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 20/06/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB706	CH1132966321	CHF	2024/04/10	0	0	0	91.34	0	0	0	0	0	0	0	7093884	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 19/08/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB709	CH1148266161	CHF	2024/04/19	0	0	0	94.92	0	0	0	0	0	0	0	7181358	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 15/11/2028 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	PB710	CH1151526154	CHF	2024/04/08	0	0	0	90.97	0	0	0	0	0	0	0	7228104	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 19/12/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB711	CH1151526170	CHF	2024/04/11	0	0	0	94.9	0	0	0	0	0	0	0	7256729	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	0.125% CB REDEEM 19/02/2029 CHF 5000			CHSSX	CHSSX	0	0	
